# YuEEG 日志 - 2025-08-24 20:00:53
# 时间戳,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
# Channel:12582912.000000,0.094596,0.100110,0.111447,0.088729,0.050620,0.112199,0.052614,0.125723
# Channel:12582912.000000,0.094641,0.100149,0.111499,0.088756,0.050646,0.112227,0.052644,0.128667
# Channel:12615680.000000,0.094642,0.100158,0.111488,0.088712,0.050627,0.112257,0.052662,0.125756
# Channel:12582912.000000,0.094669,0.100185,0.111558,0.088798,0.050680,0.112299,0.052724,0.125830
# Channel:12582912.000000,0.094737,0.100241,0.111637,0.088867,0.050762,0.112339,0.052768,0.125880
# Channel:12582912.000000,0.094757,0.100269,0.111683,0.088829,0.050752,0.112355,0.052794,0.137623
# Channel:12582912.000000,0.094762,0.100301,0.111674,0.088868,0.050804,0.112397,0.052833,0.125979
# Channel:13631488.000000,0.094828,0.123794,0.111766,0.088967,0.050884,0.112446,0.052889,0.126027
# Channel:12582912.000000,0.094866,0.100384,0.111791,0.088957,0.050883,0.112466,0.053640,0.126037
# Channel:12582912.000000,0.094862,0.100400,0.111794,0.088946,0.050898,0.112497,0.052943,0.126099
# Channel:12582912.000000,0.094913,0.100455,0.111886,0.089053,0.051082,0.112551,0.053005,0.126149
# Channel:12582912.000000,0.094980,0.100494,0.111938,0.090544,0.051016,0.112580,0.053035,0.126180
# Channel:12582912.000000,0.094971,0.100505,0.111928,0.089038,0.050998,0.115529,0.054519,0.126199
# Channel:12582912.000000,0.094999,0.100531,0.111999,0.089126,0.051085,0.112653,0.053116,0.126274
# Channel:12582912.000000,0.095067,0.100600,0.112076,0.089192,0.051142,0.112692,0.053159,0.126327
# Channel:12587008.000000,0.095085,0.100615,0.112075,0.089153,0.051121,0.112706,0.053172,0.126345
# Channel:12582913.000000,0.095090,0.100646,0.112113,0.089194,0.051175,0.112751,0.053224,0.126421
# Channel:12582912.000000,0.142032,0.100703,0.112206,0.089293,0.051256,0.112800,0.053279,0.126469
# Channel:12582912.000000,0.095195,0.100729,0.112229,0.089281,0.051251,0.112817,0.053297,0.126479
# Channel:12582912.000000,0.095190,0.100745,0.112233,0.089271,0.051269,0.112849,0.053332,0.126540
# Channel:12582912.000000,0.095241,0.100801,0.112325,0.089379,0.051361,0.112904,0.053395,0.126606
# Channel:12582912.000000,0.095298,0.100840,0.115307,0.089405,0.051386,0.112932,0.053425,0.126621
# Channel:12582912.000000,0.095482,0.100851,0.112367,0.089363,0.051557,0.112953,0.053446,0.126662
# Channel:12582912.000000,0.095329,0.100897,0.112439,0.089451,0.051456,0.113006,0.053508,0.126738
# Channel:12583936.000000,0.095396,0.100947,0.112517,0.089518,0.051512,0.113045,0.053550,0.126775
# Channel:12582912.000000,0.095414,0.100965,0.112515,0.089473,0.051492,0.113060,0.053577,0.126789
# Channel:12582912.000000,0.095440,0.100994,0.112554,0.089561,0.051547,0.113105,0.053639,0.126866
# Channel:12582944.000000,0.095508,0.101051,0.112648,0.089621,0.051628,0.113155,0.053672,0.126912
# Channel:12583424.000000,0.095525,0.101076,0.112670,0.089607,0.051623,0.113172,0.053689,0.126922
# Channel:12582976.000000,0.095520,0.101093,0.112675,0.089598,0.051642,0.113205,0.053725,0.126985
# Channel:12615680.000000,0.095574,0.101150,0.112768,0.089709,0.051746,0.113260,0.053789,0.127050
# Channel:12582912.000000,0.095629,0.101188,0.112818,0.089732,0.051758,0.113288,0.053818,0.127064
# Channel:12582912.000000,0.095630,0.101199,0.112809,0.089692,0.051747,0.113319,0.053838,0.127106
# Channel:12582912.000000,0.095661,0.101246,0.112882,0.089782,0.051832,0.113362,0.053902,0.127183
# Channel:12582912.000000,0.095729,0.101297,0.112960,0.089848,0.051885,0.113401,0.053945,0.127213
# Channel:12582912.000000,0.095746,0.101312,0.112957,0.089807,0.051872,0.113416,0.053958,0.127219
# Channel:12582912.000000,0.095753,0.101344,0.112996,0.089852,0.051922,0.113507,0.054011,0.127309
# Channel:12582912.000000,0.095820,0.101400,0.113090,0.089950,0.052002,0.113510,0.054066,0.127356
# Channel:12582912.000000,0.095858,0.101426,0.113111,0.089936,0.051995,0.113528,0.054083,0.127366
# Channel:12582920.000000,0.095853,0.101443,0.113118,0.089929,0.052016,0.113561,0.077557,0.127429
# Channel:12582912.000000,0.095906,0.101499,0.113233,0.090037,0.052107,0.113615,0.054183,0.127494
# Channel:12582912.000000,0.095962,0.101537,0.113260,0.090061,0.052131,0.113643,0.054211,0.127508
# Channel:12582912.000000,0.095962,0.101547,0.113250,0.090019,0.052119,0.113662,0.054231,0.127550
# Channel:12582912.000000,0.095992,0.101595,0.113324,0.090110,0.052203,0.113717,0.054295,0.127626
# Channel:12582912.000000,0.096060,0.101645,0.113400,0.090174,0.052258,0.113756,0.054337,0.127655
# Channel:13631488.000000,0.096077,0.101659,0.113398,0.090133,0.052237,0.113770,0.054350,0.127675
# Channel:12582912.000000,0.096103,0.101691,0.113438,0.090218,0.052293,0.113815,0.054425,0.127751
# Channel:13107200.000000,0.096170,0.101747,0.113531,0.090283,0.052373,0.113864,0.054467,0.127797
# Channel:12582912.000000,0.096186,0.101772,0.113551,0.090240,0.052365,0.113880,0.054479,0.127807
# Channel:12582912.000000,0.096193,0.101789,0.113556,0.090286,0.052385,0.113930,0.054531,0.127869
# Channel:12582912.000000,0.096260,0.101845,0.116605,0.090384,0.052477,0.113979,0.054586,0.127933
# Channel:12582912.000000,0.096296,0.101882,0.113696,0.090368,0.052499,0.113997,0.054603,0.127947
# Channel:12583936.000000,0.096291,0.101893,0.113703,0.090364,0.052488,0.114029,-0.132860,0.128173
# Channel:12582912.000000,0.096345,0.101940,0.160671,0.090471,0.052572,0.114083,0.054702,0.128064
# Channel:12582912.000000,0.096399,0.101989,0.113844,0.090493,0.052626,0.114110,0.054730,0.128093
# Channel:12582912.000000,0.096399,0.102002,0.113834,0.093382,0.052605,0.114131,0.054751,0.128113
# Channel:12582912.000000,0.096429,0.102034,0.113907,0.090543,0.052661,0.114183,0.054813,0.128188
# Channel:12582912.000000,0.096495,0.102090,0.113981,0.090604,0.052739,0.114221,0.054853,0.128234
# Channel:12583040.000000,0.096511,0.102114,0.113977,0.090563,0.052731,0.114236,0.054866,0.128243
# Channel:12582912.000000,0.096518,0.102147,0.114017,0.090608,0.052781,0.114279,0.054918,0.128333
# Channel:12582912.000000,0.096585,0.102203,0.114109,0.090704,0.052859,0.137764,0.054972,0.140097
# Channel:12582912.000000,0.096619,0.102226,0.114129,0.090687,0.052852,0.114344,0.054988,0.128388
# Channel:12582912.000000,0.096614,0.102244,0.114136,0.090683,0.052873,0.114377,0.055025,0.128451
# Channel:12582912.000000,0.096668,0.102299,0.114228,0.090790,0.052963,0.114430,0.055086,0.128513
# Channel:12582912.000000,0.096721,0.102336,0.114276,0.090811,0.052984,0.114456,0.055114,0.128527
# Channel:12582912.000000,0.096721,0.102346,0.114266,0.090771,0.052975,0.114477,0.148885,0.128570
# Channel:12582912.000000,0.096776,0.102394,0.114340,0.090897,0.053057,0.115261,0.055214,0.128643
# Channel:12582912.000000,0.097561,0.102441,0.114413,0.090917,0.053109,0.114566,0.055241,0.128671
# Channel:12582912.000000,0.096828,0.102454,0.114409,0.090876,0.056017,0.114591,0.055262,-0.058809
# Channel:12582912.000000,0.108578,0.102486,0.114483,0.092433,0.053146,0.114645,0.055330,0.128767
# Channel:12582912.000000,0.096926,0.102542,0.137995,0.091029,0.053223,0.114681,0.055365,0.128813
# Channel:12582944.000000,0.096940,0.102566,0.114553,0.090986,0.053215,0.114695,0.055377,0.128822
# Channel:12582912.000000,0.096948,0.102583,0.114595,0.091036,0.053237,0.114787,0.055431,0.128886
# Channel:12582912.000000,0.097015,0.102639,0.114687,0.091131,0.053328,0.114789,0.055485,0.128948
# Channel:12582912.000000,0.102910,0.102676,0.114705,0.091112,0.053348,0.114805,0.055500,0.128961
# Channel:12582912.000000,0.097045,0.102698,0.114713,0.091110,0.053338,0.114839,0.055538,0.129005
# Channel:12582912.000000,0.097101,0.102734,0.114806,0.091219,0.053424,0.114893,0.055600,0.129079
# Channel:12582912.000000,0.097154,0.114501,0.114853,0.091238,0.053474,0.114919,0.055627,0.129106
# Channel:12582912.000000,0.097152,0.102800,0.114843,0.091197,0.053453,0.114985,0.055648,0.129128
# Channel:12582912.000000,0.097184,0.102828,0.114917,0.091290,0.053511,0.114991,0.055892,0.129568
# Channel:12582912.000000,0.097249,0.102883,0.114989,0.091349,0.053587,0.115027,0.055749,0.129246
# Channel:12582912.000000,0.097263,0.102906,0.161859,0.091306,0.053579,0.115041,0.055761,0.129255
# Channel:12582912.000000,0.097272,0.102923,0.115027,0.091355,0.053601,0.115087,0.055815,0.129320
# Channel:12582912.000000,0.097338,0.102979,0.115119,0.185199,0.053691,0.115133,0.055868,0.129381
# Channel:12582912.000000,0.097372,0.103014,0.115135,0.091429,0.053709,0.115149,0.055882,0.129393
# Channel:12582912.000000,0.097366,0.103023,0.115143,0.091427,0.053700,0.115183,0.055920,0.129436
# Channel:12582912.000000,0.097421,0.103072,0.115237,0.091537,0.053785,0.115221,0.055982,0.129511
# Channel:12582912.000000,0.109192,0.103118,0.115282,0.091554,0.053835,0.115262,0.056008,0.129537
# Channel:12582912.000000,0.097472,0.103131,0.115272,0.091514,0.053812,0.115281,0.056029,0.129559
# Channel:12584960.000000,0.097527,0.103164,0.115348,0.091608,0.053873,0.115335,0.056092,0.129634
# Channel:12582912.000000,0.097570,0.103220,0.115420,0.091667,0.053949,0.115372,0.056132,0.129678
# Channel:12582912.000000,0.097584,0.103243,0.115506,0.091621,0.053939,0.115385,0.056143,0.129687
# Channel:12582912.000000,0.097592,0.103261,0.115457,0.091719,0.053962,0.115430,0.056197,0.129752
# Channel:12582913.000000,0.097659,0.103315,0.115523,0.091767,0.054052,0.115511,0.056249,0.129813
# Channel:12582912.000000,0.097692,0.103351,0.115568,0.091747,0.054070,0.115490,0.056263,0.129824
# Channel:12582912.000000,0.097686,0.103360,0.115557,0.091744,0.054060,0.115510,0.056302,0.129870
# Channel:12582912.000000,0.097742,0.103409,0.115633,0.091853,0.054146,0.115563,0.056363,0.129942
# Channel:12582912.000000,0.109512,0.103455,0.115705,0.091916,0.054195,0.115599,0.056388,0.129967
# Channel:12582912.000000,0.109510,0.103468,0.115699,0.091831,0.054174,0.115614,0.056593,0.129989
# Channel:12582912.000000,0.097825,0.103501,0.115743,0.091926,0.054234,0.115660,0.056473,0.130066
# Channel:12582912.000000,0.097891,0.103557,0.115834,0.091982,0.054309,0.115706,0.056512,0.130109
# Channel:12582912.000000,0.097903,0.103579,0.115850,0.091937,0.054299,0.115722,0.056524,0.130118
# Channel:12582912.000000,0.097913,0.103598,0.115860,0.091990,0.054323,0.115755,0.056578,0.130183
# Channel:12582912.000000,0.097979,0.103653,0.115953,0.092084,0.054414,0.115808,0.056631,0.130244
# Channel:12582912.000000,0.098012,0.103688,0.115997,0.092063,0.054431,0.115834,0.056646,0.130256
# Channel:12582912.000000,0.098007,0.103698,0.115987,0.092043,0.054423,0.115855,0.056666,0.130301
# Channel:12582912.000000,0.098040,0.103748,0.116065,0.092139,0.054509,0.115909,0.056729,0.130374
# Channel:12582912.000000,0.098104,0.103794,0.116136,0.092193,0.054556,0.115943,0.056767,0.130400
