# YuEEG 日志 - 2025-08-24 19:28:23
# 时间戳,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
# 00,1.465,0.000
2025-08-24 19:28:24.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-24 19:28:24.468,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.501,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.510,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.514,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.515,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.517,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.518,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.519,187.5,187.5,187.5,187.5,187.5,187.5,187.134,0.732
2025-08-24 19:28:24.520,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.522,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.523,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.524,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.525,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.527,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.528,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.530,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.531,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.532,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.534,187.5,-0.0,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.535,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.536,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.538,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.539,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.540,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.542,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.544,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.546,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.549,187.5,187.5,187.5,187.5,187.5,187.5,-93.75,187.5
2025-08-24 19:28:24.552,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.554,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.563,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.569,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.571,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.573,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.574,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.575,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.577,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.578,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.581,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.587,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.594,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.595,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.597,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.598,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.599,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.603,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.605,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.608,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.611,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.614,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.617,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.619,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.622,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.625,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.631,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.635,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.637,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.639,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.642,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.644,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.646,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.649,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.652,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.654,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.657,187.499,0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003
2025-08-24 19:28:24.661,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.664,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.666,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.669,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.671,187.5,187.5,187.5,187.5,187.5,187.5,-0.0,187.5
2025-08-24 19:28:24.674,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.677,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.679,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.683,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.686,187.5,187.5,187.5,187.494,0.011,-0.011,-0.011,-0.011
2025-08-24 19:28:24.689,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.693,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
2025-08-24 19:28:24.701,187.5,187.5,187.5,187.5,187.5,187.5,187.5,187.5
